student_code	school_code	benchmark_test_code	test_score
970026547	NULL	G4DBA_ELA_2013-04-01	58.06
393655261	NULL	Geom_2013-04-01	77.14
103563755	NULL	G8PDBA_ELA_2013-04-01	72.59
100115823	NULL	G9DBA_ELA_2013-04-01	50.00
104448063	NULL	G9DBA_ELA_2013-04-01	55.88
101163079	NULL	Geom_2013-04-01	42.86
103892642	NULL	G7Math_2013-04-01	75.00
587515347	NULL	G5DBA_ELA_2013-04-01	35.29
970096617	NULL	G4Math_2013-04-01	50.00
102913662	NULL	G10DBA_ELA_2013-04-01	55.88
834583965	NULL	G5DBA_ELA_2013-04-01	50.00
104249446	NULL	G7DBA_ELA_2013-04-01	41.67
269323432	NULL	G6Math_2013-04-01	69.70
847226917	NULL	G5DBA_ELA_2013-04-01	94.12
970025813	NULL	G4Math_2013-04-01	88.64
139128599	NULL	G5DBA_ELA_2013-04-01	41.18
100503051	NULL	Alg1_2013-04-01	79.41
970006787	NULL	Geom_2013-04-01	34.29
970040516	NULL	G9DBA_ELA_2013-04-01	88.24
272175662	NULL	G5DBA_ELA_2013-04-01	35.29
103452694	NULL	G8PDBA_ELA_2013-04-01	86.84
970079535	NULL	G9DBA_ELA_2013-04-01	26.47
104571864	NULL	G5Math_2013-04-01	57.89
970052809	NULL	Geom_2013-04-01	85.71
970027720	NULL	G4Math_2013-04-01	75.00
756572772	NULL	G6Math_2013-04-01	60.61
103431979	NULL	G8MathP_2013-04-01	43.47
787117480	NULL	G4DBA_ELA_2013-04-01	22.58
970027538	NULL	G4Math_2013-04-01	63.64
893779447	NULL	Alg1_2013-04-01	20.59
625634415	NULL	G10DBA_ELA_2013-04-01	47.06
104660253	NULL	G6DBA_ELA_2013-04-01	48.65
970066788	NULL	G5DBA_ELA_2013-04-01	14.71
970052466	NULL	G7Math_2013-04-01	63.89
519276422	NULL	G6Math_2013-04-01	66.67
102942851	NULL	G9DBA_ELA_2013-04-01	58.82
104626957	NULL	G6DBA_ELA_2013-04-01	48.65
103409819	NULL	G7Math_2013-04-01	30.56
970054393	NULL	G7Math_2013-04-01	27.78
970027083	NULL	G4MathP_2013-04-01	58.03
103535266	NULL	G5DBA_ELA_2013-04-01	79.41
970031512	NULL	G4MathP_2013-04-01	68.08
103452926	NULL	G8DBA_ELA_2013-04-01	60.61
103455325	NULL	G8MathP_2013-04-01	38.79
970098706	NULL	G5Math_2013-04-01	68.42
103451571	NULL	G7DBA_ELA_2013-04-01	44.44
104218615	NULL	G7DBA_ELA_2013-04-01	50.00
739922680	NULL	G4Math_2013-04-01	81.82
103406419	NULL	G7DBA_ELA_2013-04-01	27.78
102708013	NULL	Alg1_2013-04-01	61.76
970087205	NULL	G4Math_2013-04-01	68.18
104263603	NULL	G6DBA_ELA_2013-04-01	13.51
970047359	NULL	G4Math_2013-04-01	81.82
102764479	NULL	Alg1_2013-04-01	0.00
102814019	NULL	G8DBA_ELA_2013-04-01	48.48
103393476	NULL	G7DBA_ELA_2013-04-01	47.22
104506068	NULL	G6DBA_ELA_2013-04-01	27.03
100021245	NULL	G9DBA_ELA_2013-04-01	82.35
103449419	NULL	Alg1_2013-04-01	79.41
970023621	NULL	G6DBA_ELA_2013-04-01	54.05
970089702	NULL	G5Math_2013-04-01	68.42
104170733	NULL	G7Math_2013-04-01	55.56
102731577	NULL	G10DBA_ELA_2013-04-01	35.29
104572557	NULL	G6Math_2013-04-01	42.42
102859303	NULL	Alg1_2013-04-01	50.00
555681865	NULL	G8MathP_2013-04-01	35.12
970023236	NULL	G4DBA_ELA_2013-04-01	77.42
104647383	NULL	G5DBA_ELA_2013-04-01	50.00
103447934	NULL	G7DBA_ELA_2013-04-01	66.67
102763232	NULL	Geom_2013-04-01	25.71
104573860	NULL	G6Math_2013-04-01	78.79
761324391	NULL	G5DBA_ELA_2013-04-01	58.82
102915840	NULL	Alg1_2013-04-01	23.53
970028327	NULL	Geom_2013-04-01	68.57
970032588	NULL	G4Math_2013-04-01	25.00
970032862	NULL	Geom_2013-04-01	62.86
199694654	NULL	G5Math_2013-04-01	31.58
104045182	NULL	G7DBA_ELA_2013-04-01	44.44
102707791	NULL	Geom_2013-04-01	0.00
970047749	NULL	G4Math_2013-04-01	68.18
970026871	NULL	G4DBA_ELA_2013-04-01	70.97
104283874	NULL	G6Math_2013-04-01	66.67
847978269	NULL	G6DBA_ELA_2013-04-01	35.14
102708617	NULL	Geom_2013-04-01	31.43
104579560	NULL	G6Math_2013-04-01	45.45
625635198	NULL	G5Math_2013-04-01	52.63
103432308	NULL	G8Math_2013-04-01	41.94
970021624	NULL	G7DBA_ELA_2013-04-01	75.00
970035908	NULL	G4DBA_ELA_2013-04-01	22.58
104601711	NULL	G6Math_2013-04-01	87.88
102699949	NULL	G9DBA_ELA_2013-04-01	70.59
970024189	NULL	G4DBA_ELA_2013-04-01	74.19
213162316	NULL	G5DBA_ELA_2013-04-01	91.18
100056423	NULL	Geom_2013-04-01	88.57
970018042	NULL	G5DBA_ELA_2013-04-01	82.35
103460234	NULL	G8PDBA_ELA_2013-04-01	54.81
970065234	NULL	G6Math_2013-04-01	63.64
102980257	NULL	Geom_2013-04-01	60.00
855649638	NULL	G5DBA_ELA_2013-04-01	26.47
103370144	NULL	G8Math_2013-04-01	45.16
104409438	NULL	G6DBA_ELA_2013-04-01	43.24
104283692	NULL	G6DBA_ELA_2013-04-01	72.97
103421731	NULL	Alg1_2013-04-01	50.00
970029265	NULL	G8Math_2013-04-01	25.81
104584073	NULL	G6Math_2013-04-01	66.67
103475695	NULL	G8DBA_ELA_2013-04-01	69.70
191336	NULL	G5MathS_2013-04-01	57.89
102892205	NULL	Alg1_2013-04-01	52.94
188351340	NULL	G5DBA_ELA_2013-04-01	64.71
103438271	NULL	G8PDBA_ELA_2013-04-01	77.14
295517353	NULL	G5DBA_ELA_2013-04-01	32.35
586688491	NULL	G5Math_2013-04-01	68.42
103804142	NULL	G5DBA_ELA_2013-04-01	35.29
970027420	NULL	G4Math_2013-04-01	36.36
970024509	NULL	G4Math_2013-04-01	61.36
100096114	NULL	Geom_2013-04-01	77.14
103449500	NULL	G8DBA_ELA_2013-04-01	39.39
970068424	NULL	G5DBA_ELA_2013-04-01	44.12
104571427	NULL	G6DBA_ELA_2013-04-01	83.78
970084591	NULL	G5Math_2013-04-01	42.11
627314586	NULL	G4Math_2013-04-01	27.27
970022128	NULL	G9DBA_ELA_2013-04-01	55.88
970091170	NULL	G4PDBA_ELA_2013-04-01	0.00
102787744	NULL	G7Math_2013-04-01	27.78
523588754	NULL	G7DBA_ELA_2013-04-01	44.44
100030550	NULL	G9DBA_ELA_2013-04-01	64.71
104156013	NULL	G7DBA_ELA_2013-04-01	33.33
104551239	NULL	G4Math_2013-04-01	31.82
891655722	NULL	G5Math_2013-04-01	84.21
100027630	NULL	G10DBA_ELA_2013-04-01	52.94
465264547	NULL	G5Math_2013-04-01	52.63
102722287	NULL	Geom_2013-04-01	34.29
970062333	NULL	G6DBA_ELA_2013-04-01	67.57
102914462	NULL	Alg1S_2013-04-01	58.82
103417655	NULL	Alg1_2013-04-01	94.12
103148458	NULL	G8DBA_ELA_2013-04-01	60.61
104607510	NULL	G7DBA_ELA_2013-04-01	80.56
104180070	NULL	G7DBA_ELA_2013-04-01	38.89
102815628	NULL	G10DBA_ELA_2013-04-01	23.53
103392288	NULL	G8Math_2013-04-01	61.29
719519142	NULL	G5DBA_ELA_2013-04-01	76.47
102801180	NULL	G9DBA_ELA_2013-04-01	55.88
103430161	NULL	G8DBA_ELA_2013-04-01	42.42
103383469	NULL	G7Math_2013-04-01	72.22
103455275	NULL	G8DBA_ELA_2013-04-01	84.85
545616815	NULL	G6DBA_ELA_2013-04-01	29.73
104247382	NULL	G7Math_2013-04-01	41.67
182552232	NULL	G5DBA_ELA_2013-04-01	58.82
970060025	NULL	G7DBA_ELA_2013-04-01	58.33
524465788	NULL	G5Math_2013-04-01	57.89
103563755	NULL	G8MathP_2013-04-01	70.56
970032738	NULL	G5DBA_ELA_2013-04-01	35.29
104037528	NULL	G7Math_2013-04-01	72.22
100091347	NULL	G8DBA_ELA_2013-04-01	36.36
103425336	NULL	Geom_2013-04-01	77.14
970023606	NULL	G8DBA_ELA_2013-04-01	30.30
167364439	NULL	G8Math_2013-04-01	32.26
970032135	NULL	G4Math_2013-04-01	70.45
556615136	NULL	G5DBA_ELA_2013-04-01	73.53
970034247	NULL	G4Math_2013-04-01	65.91
104656939	NULL	G6DBA_ELA_2013-04-01	91.89
970089735	NULL	G5DBA_ELA_2013-04-01	58.82
970024088	NULL	G9DBA_ELA_2013-04-01	73.53
970019430	NULL	G5Math_2013-04-01	63.16
103446415	NULL	G8Math_2013-04-01	70.97
970023278	NULL	G4Math_2013-04-01	84.09
102907177	NULL	Alg1_2013-04-01	61.76
102809415	NULL	Geom_2013-04-01	80.00
100115427	NULL	G9DBA_ELA_2013-04-01	32.35
341335628	NULL	G5DBA_ELA_2013-04-01	67.65
104156849	NULL	G7Math_2013-04-01	36.11
970026228	NULL	G4DBA_ELA_2013-04-01	51.61
970062671	NULL	G10DBA_ELA_2013-04-01	35.29
102995396	NULL	G10DBA_ELA_2013-04-01	76.47
102789815	NULL	G8MathP_2013-04-01	57.53
658224340	NULL	G7Math_2013-04-01	69.44
970026420	NULL	G4Math_2013-04-01	34.09
103368148	NULL	G10DBA_ELA_2013-04-01	70.59
104130588	NULL	G7Math_2013-04-01	38.89
970068969	NULL	G7Math_2013-04-01	66.67
275422665	NULL	G5Math_2013-04-01	63.16
970034719	NULL	G4DBA_ELA_2013-04-01	74.19
104071840	NULL	G7DBA_ELA_2013-04-01	58.33
970026996	NULL	G4Math_2013-04-01	70.45
100005172	NULL	G8Math_2013-04-01	61.29
103462081	NULL	G8DBA_ELA_2013-04-01	54.55
970021716	NULL	GeomS_2013-04-01	30.56
970036728	NULL	G5Math_2013-04-01	36.84
827345463	NULL	G5Math_2013-04-01	89.47
970077118	NULL	G8Math_2013-04-01	29.03
461364655	NULL	G5Math_2013-04-01	31.58
897911848	NULL	G5Math_2013-04-01	52.63
104099965	NULL	G7Math_2013-04-01	47.22
104650403	NULL	G6DBA_ELA_2013-04-01	64.86
102746682	NULL	G9DBA_ELA_2013-04-01	88.24
970027972	NULL	G4DBA_ELA_2013-04-01	64.52
970061339	NULL	G5Math_2013-04-01	57.89
812438729	NULL	G8PDBA_ELA_2013-04-01	64.97
970054134	NULL	G4PDBA_ELA_2013-04-01	66.80
970053739	NULL	G5Math_2013-04-01	94.74
103370367	NULL	G8Math_2013-04-01	32.26
100056217	NULL	Geom_2013-04-01	48.57
103392379	NULL	G8Math_2013-04-01	70.97
104130745	NULL	G7Math_2013-04-01	50.00
102717857	NULL	G9DBA_ELA_2013-04-01	44.12
100097088	NULL	Geom_2013-04-01	34.29
102886389	NULL	G10DBA_ELA_2013-04-01	76.47
268314127	NULL	G5Math_2013-04-01	42.11
970047867	NULL	G6Math_2013-04-01	45.45
102735305	NULL	G9DBA_ELA_2013-04-01	52.94
102874997	NULL	G9DBA_ELA_2013-04-01	76.47
103441473	NULL	G8Math_2013-04-01	51.61
339242323	NULL	G5Math_2013-04-01	84.21
102933058	NULL	G10DBA_ELA_2013-04-01	67.65
104178819	NULL	G6Math_2013-04-01	33.33
796839967	NULL	G5Math_2013-04-01	36.84
970033323	NULL	G4Math_2013-04-01	56.82
970076557	NULL	G9DBA_ELA_2013-04-01	47.06
970069371	NULL	G4Math_2013-04-01	84.09
970050082	NULL	G5Math_2013-04-01	100.00
970022815	NULL	G4Math_2013-04-01	72.73
103448569	NULL	G8MathP_2013-04-01	71.24
104039201	NULL	G7DBA_ELA_2013-04-01	91.67
100086032	NULL	Geom_2013-04-01	45.71
100111756	NULL	G8MathP_2013-04-01	39.47
104640123	NULL	G6Math_2013-04-01	45.45
970026943	NULL	G4DBA_ELA_2013-04-01	58.06
970026807	NULL	G8Math_2013-04-01	90.32
882766488	NULL	G6DBA_ELA_2013-04-01	35.14
104355052	NULL	G5Math_2013-04-01	26.32
100021260	NULL	Alg1_2013-04-01	20.59
104098488	NULL	G7DBA_ELA_2013-04-01	66.67
970074777	NULL	G4Math_2013-04-01	63.64
970046919	NULL	G6Math_2013-04-01	33.33
970026131	NULL	G4Math_2013-04-01	79.55
103440665	NULL	Alg1_2013-04-01	76.47
970044694	NULL	G9DBA_ELA_2013-04-01	82.35
102841657	NULL	G8Math_2013-04-01	32.26
103436010	NULL	G8Math_2013-04-01	67.74
102892841	NULL	G9DBA_ELA_2013-04-01	50.00
104592555	NULL	G6DBA_ELA_2013-04-01	48.65
103470159	NULL	G10DBA_ELA_2013-04-01	79.41
104432125	NULL	G7DBA_ELA_2013-04-01	47.22
970031557	NULL	G10DBA_ELA_2013-04-01	70.59
970084010	NULL	G6Math_2013-04-01	54.55
151352390	NULL	G5Math_2013-04-01	42.11
970020227	NULL	G7DBA_ELA_2013-04-01	36.11
104576970	NULL	G6DBA_ELA_2013-04-01	75.68
103450201	NULL	G8DBA_ELA_2013-04-01	78.79
970019274	NULL	G5DBA_ELA_2013-04-01	52.94
238581771	NULL	G5DBA_ELA_2013-04-01	73.53
812465987	NULL	Alg1_2013-04-01	64.71
100090356	NULL	Alg1_2013-04-01	44.12
103447314	NULL	G8DBA_ELA_2013-04-01	36.36
102712106	NULL	G10DBA_ELA_2013-04-01	58.82
970019449	NULL	G4DBA_ELA_2013-04-01	61.29
970033822	NULL	G6DBA_ELA_2013-04-01	62.16
102973633	NULL	G10DBA_ELA_2013-04-01	85.29
523782936	NULL	G6DBA_ELA_2013-04-01	75.68
104141122	NULL	G7DBA_ELA_2013-04-01	27.78
103561429	NULL	G8DBA_ELA_2013-04-01	87.88
102932670	NULL	Geom_2013-04-01	34.29
970082604	NULL	G9DBA_ELA_2013-04-01	79.41
102944535	NULL	Geom_2013-04-01	34.29
970061996	NULL	Alg1_2013-04-01	38.24
542554761	NULL	G5Math_2013-04-01	100.00
970096082	NULL	G5Math_2013-04-01	47.37
970029736	NULL	G4DBA_ELA_2013-04-01	61.29
227185626	NULL	G5DBA_ELA_2013-04-01	88.24
100101781	NULL	Alg1_2013-04-01	41.18
103480109	NULL	G7Math_2013-04-01	33.33
104575980	NULL	G5Math_2013-04-01	31.58
177878857	NULL	G7Math_2013-04-01	77.78
970018655	NULL	G5Math_2013-04-01	52.63
104099882	NULL	G7DBA_ELA_2013-04-01	66.67
396321655	NULL	G7Math_2013-04-01	97.22
970068286	NULL	G10DBA_ELA_2013-04-01	76.47
192886	NULL	G7Math_2013-04-01	75.00
104113428	NULL	G7Math_2013-04-01	47.22
573616661	NULL	G5DBA_ELA_2013-04-01	38.24
646811216	NULL	G5DBA_ELA_2013-04-01	64.71
548992155	NULL	G5DBA_ELA_2013-04-01	50.00
104061957	NULL	G7DBA_ELA_2013-04-01	69.44
970031519	NULL	G6DBA_ELA_2013-04-01	89.19
104032149	NULL	G7DBA_ELA_2013-04-01	47.22
970033344	NULL	G8DBA_ELA_2013-04-01	24.24
970067897	NULL	G6Math_2013-04-01	66.67
970023243	NULL	G4Math_2013-04-01	79.55
321923211	NULL	G5DBA_ELA_2013-04-01	85.29
970030185	NULL	G4Math_2013-04-01	81.82
236784872	NULL	G5Math_2013-04-01	89.47
102870334	NULL	G9DBA_ELA_2013-04-01	38.24
101644995	NULL	Alg1_2013-04-01	50.00
103733424	NULL	G10DBA_ELA_2013-04-01	61.76
103294013	NULL	G9DBA_ELA_2013-04-01	55.88
385967625	NULL	G5DBA_ELA_2013-04-01	38.24
970024706	NULL	Geom_2013-04-01	48.57
102324621	NULL	G10DBA_ELA_2013-04-01	76.47
244129599	NULL	G5MathS_2013-04-01	42.11
970059619	NULL	G5DBA_ELA_2013-04-01	73.53
104041827	NULL	G7Math_2013-04-01	55.56
219842192	NULL	G4MathP_2013-04-01	24.10
104613468	NULL	G6Math_2013-04-01	78.79
193334935	NULL	G10DBA_ELA_2013-04-01	58.82
103479465	NULL	G9DBA_ELA_2013-04-01	94.12
970026934	NULL	G4MathP_2013-04-01	87.95
970057247	NULL	G8DBA_ELA_2013-04-01	72.73
103412540	NULL	G8Math_2013-04-01	38.71
104639612	NULL	G5DBA_ELA_2013-04-01	29.41
104616347	NULL	G6DBA_ELA_2013-04-01	78.38
895975597	NULL	G5Math_2013-04-01	47.37
102935491	NULL	Geom_2013-04-01	74.29
103558896	NULL	Alg1_2013-04-01	26.47
970025379	NULL	G5Math_2013-04-01	47.37
102707775	NULL	G4Math_2013-04-01	43.18
754882736	NULL	G5DBA_ELA_2013-04-01	64.71
168755395	NULL	G5Math_2013-04-01	47.37
100021864	NULL	Alg1_2013-04-01	55.88
104239587	NULL	G7DBA_ELA_2013-04-01	41.67
881899934	NULL	G6Math_2013-04-01	18.18
518969399	NULL	G6DBA_ELA_2013-04-01	62.16
102771813	NULL	G10DBA_ELA_2013-04-01	58.82
100063395	NULL	G10DBA_ELA_2013-04-01	47.06
104038609	NULL	G7DBA_ELA_2013-04-01	30.56
415484898	NULL	G7DBA_ELA_2013-04-01	50.00
796559698	NULL	G5DBA_ELA_2013-04-01	64.71
102801230	NULL	G9DBA_ELA_2013-04-01	76.47
970033888	NULL	G4Math_2013-04-01	43.18
100056548	NULL	Geom_2013-04-01	82.86
248232860	NULL	G5DBA_ELA_2013-04-01	44.12
103004370	NULL	G10DBA_ELA_2013-04-01	76.47
970043914	NULL	G4Math_2013-04-01	63.64
102934189	NULL	G9DBA_ELA_2013-04-01	73.53
103432365	NULL	G8Math_2013-04-01	70.97
100062348	NULL	G9DBA_ELA_2013-04-01	76.47
562222257	NULL	G6DBA_ELA_2013-04-01	62.16
970091593	NULL	G8DBA_ELA_2013-04-01	39.39
970094109	NULL	G9DBA_ELA_2013-04-01	85.29
970046943	NULL	G6DBA_ELA_2013-04-01	37.84
970026983	NULL	G4Math_2013-04-01	86.36
970026057	NULL	G4Math_2013-04-01	86.36
104616305	NULL	G4Math_2013-04-01	31.82
103441903	NULL	G8PDBA_ELA_2013-04-01	73.14
104264353	NULL	G7Math_2013-04-01	44.44
970014193	NULL	G5DBA_ELA_2013-04-01	67.65
970018374	NULL	G5DBA_ELA_2013-04-01	44.12
970071560	NULL	G7Math_2013-04-01	77.78
104657689	NULL	G6DBA_ELA_2013-04-01	37.84
970030044	NULL	G4DBA_ELA_2013-04-01	32.26
970068308	NULL	G4Math_2013-04-01	81.82
135842995	NULL	G6DBA_ELA_2013-04-01	59.46
103429536	NULL	G8DBA_ELA_2013-04-01	81.82
104496104	NULL	G4Math_2013-04-01	75.00
970032965	NULL	G4Math_2013-04-01	47.73
358723831	NULL	G5DBA_ELA_2013-04-01	26.47
103482980	NULL	Alg1_2013-04-01	73.53
103413605	NULL	G9DBA_ELA_2013-04-01	64.71
185799	NULL	G6DBA_ELA_2013-04-01	67.57
102820289	NULL	Geom_2013-04-01	60.00
104575162	NULL	G6Math_2013-04-01	93.94
549187581	NULL	G5DBA_ELA_2013-04-01	44.12
102895083	NULL	Geom_2013-04-01	25.71
970033935	NULL	G4Math_2013-04-01	90.91
103309373	NULL	Alg1_2013-04-01	67.65
970027514	NULL	G4DBA_ELA_2013-04-01	45.16
970033038	NULL	G4Math_2013-04-01	90.91
483456224	NULL	G5Math_2013-04-01	57.89
777168675	NULL	G5Math_2013-04-01	52.63
100744804	NULL	G8DBA_ELA_2013-04-01	36.36
103401139	NULL	Geom_2013-04-01	57.14
104629209	NULL	G6DBA_ELA_2013-04-01	32.43
453196875	NULL	G5DBA_ELA_2013-04-01	73.53
970061842	NULL	G7Math_2013-04-01	72.22
970049423	NULL	G4DBA_ELA_2013-04-01	83.87
102692514	NULL	Geom_2013-04-01	25.71
970078969	NULL	G6Math_2013-04-01	21.21
970061153	NULL	G4Math_2013-04-01	61.36
970033186	NULL	G4Math_2013-04-01	50.00
102795515	NULL	Geom_2013-04-01	45.71
103486726	NULL	G8DBA_ELA_2013-04-01	72.73
102955796	NULL	G9DBA_ELA_2013-04-01	32.35
970017803	NULL	G5DBA_ELA_2013-04-01	52.94
970031272	NULL	G8DBA_ELA_2013-04-01	33.33
103608352	NULL	Alg1_2013-04-01	82.35
102781416	NULL	G10DBA_ELA_2013-04-01	70.59
287443568	NULL	G5Math_2013-04-01	47.37
103775466	NULL	G6Math_2013-04-01	66.67
166543363	NULL	G5DBA_ELA_2013-04-01	61.76
104651419	NULL	G6DBA_ELA_2013-04-01	81.08
970023612	NULL	G4DBA_ELA_2013-04-01	54.84
104247572	NULL	G7Math_2013-04-01	58.33
970058834	NULL	G10DBA_ELA_2013-04-01	67.65
104249578	NULL	G6Math_2013-04-01	54.55
104629308	NULL	G6DBA_ELA_2013-04-01	51.35
970098705	NULL	G4Math_2013-04-01	56.82
102753365	NULL	G9DBA_ELA_2013-04-01	85.29
103430278	NULL	G8Math_2013-04-01	58.06
103412557	NULL	G8Math_2013-04-01	25.81
970049045	NULL	G6Math_2013-04-01	60.61
970081823	NULL	G4Math_2013-04-01	77.27
970035202	NULL	G8MathP_2013-04-01	37.79
881639934	NULL	G5Math_2013-04-01	78.95
100071554	NULL	G9DBA_ELA_2013-04-01	58.82
102968625	NULL	G10DBA_ELA_2013-04-01	64.71
970025702	NULL	G9DBA_ELA_2013-04-01	70.59
100027499	NULL	Geom_2013-04-01	34.29
100086313	NULL	G9DBA_ELA_2013-04-01	50.00
356621565	NULL	G5DBA_ELA_2013-04-01	85.29
547166850	NULL	Geom_2013-04-01	34.29
624834552	NULL	G4DBA_ELA_2013-04-01	38.71
970090150	NULL	G4DBA_ELA_2013-04-01	67.74
970027530	NULL	G4DBA_ELA_2013-04-01	35.48
100070853	NULL	G10DBA_ELA_2013-04-01	50.00
104059068	NULL	G7Math_2013-04-01	72.22
103389649	NULL	G8DBA_ELA_2013-04-01	75.76
970049288	NULL	G4Math_2013-04-01	45.45
970030547	NULL	G5DBA_ELA_2013-04-01	73.53
103485066	NULL	G8Math_2013-04-01	48.39
877427567	NULL	G5DBA_ELA_2013-04-01	58.82
970023694	NULL	G4DBA_ELA_2013-04-01	70.97
104526397	NULL	G5Math_2013-04-01	36.84
970031546	NULL	G4DBA_ELA_2013-04-01	61.29
100107432	NULL	G10DBA_ELA_2013-04-01	67.65
193278	NULL	G4Math_2013-04-01	93.18
104038534	NULL	G7Math_2013-04-01	75.00
103487252	NULL	G8MathP_2013-04-01	41.47
103872479	NULL	G6Math_2013-04-01	63.64
970061822	NULL	G9DBA_ELA_2013-04-01	61.76
479122566	NULL	Alg1_2013-04-01	76.47
970031602	NULL	G4DBA_ELA_2013-04-01	48.39
335682688	NULL	G5Math_2013-04-01	52.63
145121547	NULL	G5DBA_ELA_2013-04-01	32.35
102864782	NULL	Alg1_2013-04-01	70.59
103374575	NULL	Alg1_2013-04-01	67.65
104220405	NULL	G7DBA_ELA_2013-04-01	69.44
103456448	NULL	G7DBA_ELA_2013-04-01	36.11
970094205	NULL	G10DBA_ELA_2013-04-01	35.29
970081619	NULL	Alg1_2013-04-01	58.82
631419421	NULL	G5Math_2013-04-01	31.58
970038131	NULL	G5Math_2013-04-01	63.16
970067027	NULL	G4Math_2013-04-01	59.09
970011999	NULL	Geom_2013-04-01	22.86
104425632	NULL	G6DBA_ELA_2013-04-01	35.14
103561684	NULL	Alg1_2013-04-01	52.94
104037478	NULL	G8DBA_ELA_2013-04-01	78.79
518766647	NULL	Alg1_2013-04-01	73.53
970035453	NULL	G4DBA_ELA_2013-04-01	74.19
103465381	NULL	G8DBA_ELA_2013-04-01	36.36
523718534	NULL	G5Math_2013-04-01	73.68
970030120	NULL	GeomS_2013-04-01	8.33
104131610	NULL	G7DBA_ELA_2013-04-01	66.67
103416566	NULL	Alg1_2013-04-01	35.29
102907748	NULL	G8DBA_ELA_2013-04-01	24.24
104034889	NULL	G7Math_2013-04-01	66.67
388119679	NULL	G6Math_2013-04-01	87.88
104466701	NULL	G9DBA_ELA_2013-04-01	61.76
102934205	NULL	Alg1_2013-04-01	64.71
103563094	NULL	G10DBA_ELA_2013-04-01	58.82
970061787	NULL	G4PDBA_ELA_2013-04-01	44.80
104547039	NULL	G6DBA_ELA_2013-04-01	83.78
104660345	NULL	G8Math_2013-04-01	48.39
104576988	NULL	G6DBA_ELA_2013-04-01	64.86
970029578	NULL	G4DBA_ELA_2013-04-01	35.48
970031887	NULL	G4DBA_ELA_2013-04-01	51.61
103440905	NULL	G8DBA_ELA_2013-04-01	69.70
970005796	NULL	G5DBA_ELA_2013-04-01	88.24
970038449	NULL	G6DBA_ELA_2013-04-01	70.27
970022636	NULL	G4Math_2013-04-01	95.45
970076500	NULL	G7Math_2013-04-01	66.67
104596093	NULL	G4DBA_ELA_2013-04-01	32.26
970029126	NULL	G4Math_2013-04-01	63.64
970022799	NULL	G4DBA_ELA_2013-04-01	74.19
970026702	NULL	G4MathP_2013-04-01	62.85
970027825	NULL	G4DBA_ELA_2013-04-01	48.39
103439105	NULL	G7Math_2013-04-01	25.00
100089390	NULL	Geom_2013-04-01	60.00
104249750	NULL	Alg1_2013-04-01	82.35
102886538	NULL	Alg1_2013-04-01	58.82
569845563	NULL	G5DBA_ELA_2013-04-01	26.47
147564	NULL	Geom_2013-04-01	37.14
970034766	NULL	G5DBA_ELA_2013-04-01	8.82
104656897	NULL	G6Math_2013-04-01	75.76
104255591	NULL	G7DBA_ELA_2013-04-01	61.11
273225268	NULL	G5DBA_ELA_2013-04-01	41.18
717925853	NULL	Alg1_2013-04-01	64.71
185417359	NULL	G6Math_2013-04-01	48.48
970025580	NULL	G4DBA_ELA_2013-04-01	54.84
970039531	NULL	Geom_2013-04-01	54.29
136931334	NULL	G5DBA_ELA_2013-04-01	73.53
172632572	NULL	G4DBA_ELA_2013-04-01	45.16
712973163	NULL	G5Math_2013-04-01	42.11
970034721	NULL	G8Math_2013-04-01	67.74
102774924	NULL	G9DBA_ELA_2013-04-01	94.12
101069367	NULL	G8DBA_ELA_2013-04-01	36.36
104142088	NULL	G7DBA_ELA_2013-04-01	55.56
729175240	NULL	G5DBA_ELA_2013-04-01	26.47
970029605	NULL	G4DBA_ELA_2013-04-01	38.71
497368654	NULL	G8PDBA_ELA_2013-04-01	71.05
970028966	NULL	Alg1_2013-04-01	44.12
102697638	NULL	G10DBA_ELA_2013-04-01	73.53
665453346	NULL	G5DBA_ELA_2013-04-01	41.18
100055334	NULL	G10DBA_ELA_2013-04-01	88.24
104237920	NULL	G6Math_2013-04-01	57.58
970082370	NULL	G5Math_2013-04-01	63.16
970076806	NULL	G5Math_2013-04-01	78.95
970094272	NULL	Alg1_2013-04-01	32.35
970030529	NULL	G5Math_2013-04-01	42.11
970019072	NULL	G5Math_2013-04-01	31.58
104228705	NULL	G8DBA_ELA_2013-04-01	84.85
102829744	NULL	G10DBA_ELA_2013-04-01	55.88
104597745	NULL	G6DBA_ELA_2013-04-01	21.62
103464848	NULL	G8DBA_ELA_2013-04-01	63.64
970022801	NULL	G4DBA_ELA_2013-04-01	67.74
970020521	NULL	G4DBA_ELA_2013-04-01	51.61
103444550	NULL	G8Math_2013-04-01	61.29
103718367	NULL	G5Math_2013-04-01	42.11
104433032	NULL	G6DBA_ELA_2013-04-01	70.27
970044136	NULL	G4Math_2013-04-01	70.45
970032204	NULL	G4DBA_ELA_2013-04-01	35.48
103409900	NULL	Alg1_2013-04-01	38.24
970029189	NULL	G4DBA_ELA_2013-04-01	45.16
970098092	NULL	G6Math_2013-04-01	78.79
970024528	NULL	G4PDBA_ELA_2013-04-01	68.20
103478012	NULL	G8MathP_2013-04-01	81.62
970025899	NULL	G4Math_2013-04-01	88.64
970096830	NULL	G7DBA_ELA_2013-04-01	83.33
104569744	NULL	G6Math_2013-04-01	45.45
970022834	NULL	Geom_2013-04-01	42.86
